Run id,Run title,Command,Status,Starting user,Project owner username,Project name,Total run duration (s),Run duration within reporting period (s),Hardware tier,Queued time,Started time,Completed time,Queued timestamp,Started timestamp,Completed timestamp,Is batch,Is endpoint,Is notebook,Compute cluster type,Master hardware tier,Master hardware tier cost per minute,Worker count,Worker hardware tier,Worker hardware tier cost per minute
664357d0e4c4cd2e3f35e70b,App server started by kishan_bakrania.,App server,Stopped,kishan_bakrania,kishan_bakrania,LFT_Ratings_Beyond_Life,501540,501540,medium-cpu-24-k8s,2024-05-14T12:23:44.787Z,2024-09-28T16:22:33.421Z,2024-10-04T11:41:34.266Z,1715689424787,1727540553421,1728042094266,false,false,true,,,,,,
65c63390e7a7923e2de32306,App server started by kishan_bakrania.,App server,Stopped,kishan_bakrania,kishan_bakrania,Precision_Calculator,501631,501631,medium-ram-128-k8s,2024-02-09T14:15:44.911Z,2024-09-28T15:18:28.446Z,2024-10-04T10:39:00.224Z,1707488144911,1727536708446,1728038340224,false,false,true,,,,,,
6601478156332f611618e93b,App server started by kishan_bakrania.,App server,Stopped,kishan_bakrania,kishan_bakrania,LFT_CI_Rating,501391,501391,medium-cpu-24-k8s,2024-03-25T09:44:33.172Z,2024-09-28T15:06:20.651Z,2024-10-04T10:22:51.686Z,1711359873172,1727535980651,1728037371686,false,false,true,,,,,,
66256007a25e6578faa68bf2,App server started by kishan_bakrania.,App server,Stopped,kishan_bakrania,guizhou_hu,LFT,498564,498564,large-cpu-48-k8s,2024-04-21T18:50:47.130Z,2024-09-28T15:51:47.800Z,2024-10-04T10:21:12.391Z,1713725447130,1727538707800,1728037272391,false,false,true,,,,,,
66cecb067b9ca07f02b721b6,App server started by yazi_zhu.,App server,Stopped,yazi_zhu,yazi_zhu,Document_Copilot_Chat,486961,486961,small-k8s,2024-08-28T07:00:22.422Z,2024-09-28T15:44:44.222Z,2024-10-04T07:00:45.702Z,1724828422422,1727538284222,1728025245702,false,false,true,,,,,,
66b52fc67b9ca07f02b6e181,App server started by lauren_schmiedeler.,App server,Stopped,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,166981,166981,small-k8s-new-gen,2024-08-08T20:51:18.685Z,2024-09-28T15:36:42.185Z,2024-09-30T13:59:44.087Z,1723150278685,1727537802185,1727704784087,false,false,true,,,,,,
66e2a8189205603515fdffcf,App server started by yazi_zhu.,App server,Stopped,yazi_zhu,yazi_zhu,Document_Copilot_Enhancement,125615,125615,large-k8s,2024-09-12T08:36:40.669Z,2024-09-28T15:43:39.359Z,2024-09-30T02:37:14.554Z,1726130200669,1727538219359,1727663834554,false,false,true,,,,,,
665e79dde4c4cd2e3f366fb0,task1_lab,[JupyterLab session ],Error,s0052584,jiazhou_cheng,LLM_POC_Contract_Extract,1438369,1004505,small-k8s,2024-06-04T02:20:13.553Z,2024-09-11T23:28:55.101Z,2024-09-28T15:01:45.099Z,1717467613553,1726097335101,1727535705099,false,false,true,,,,,,
66e83748f1bb5968c89571c3,Twiggy_Sept2024,[RStudio session ],Stopped,rrussell,rrussell,Twiggy_RR_EDA,585425,585425,large-1tb-ram-32-k8s,2024-09-16T13:48:56.629Z,2024-09-19T16:16:46.357Z,2024-09-26T10:53:51.482Z,1726494536629,1726762606357,1727348031482,false,false,true,,,,,,
66e895c89205603515fe08d3,ihme_api_run,[vscode session ],Stopped,andrew_goebel,andrew_goebel,IHME_API,609216,596770,large-1tb-ram-32-k8s-new-gen,2024-09-16T20:32:08.481Z,2024-09-16T20:32:33.827Z,2024-09-23T21:46:10.673Z,1726518728481,1726518753827,1727127970673,false,false,true,,,,,,
66adabfe0da29f7ff57f1094,App server started by sean_zhang.,App server,Stopped,sean_zhang,jheaton,ChatRGA-PROD,764110,328810,large-k8s-new-gen-latest,2024-08-03T04:03:10.278Z,2024-09-11T23:05:00.704Z,2024-09-20T19:20:10.979Z,1722657790278,1726095900704,1726860010979,false,false,true,,,,,,
66e875b89205603515fe0794,yuren_tao's JupyterLab session,[JupyterLab session ],Stopped,yuren_tao,eric_westhus,fac-uw-decline-textract,348051,327664,large-k8s-new-gen-latest,2024-09-16T18:15:20.343Z,2024-09-16T18:20:12.425Z,2024-09-20T19:01:04.156Z,1726510520343,1726510812425,1726858864156,false,false,true,,,,,,
66e06c8925007e31d7812efd,App server started by chenwei_lin2.,App server,Stopped,chenwei_lin2,chenwei_lin2,US_DS_ROSE_DATA,80560,80560,small-k8s-new-gen,2024-09-10T15:58:01.574Z,2024-09-18T22:13:19.110Z,2024-09-19T20:35:59.469Z,1725983881574,1726697599110,1726778159469,false,false,true,,,,,,
66e87496f1bb5968c895728b,chenwei_lin2's RStudio session,[RStudio session ],Stopped,chenwei_lin2,chenwei_lin2,US_DS_ROSE_DATA,253786,233062,small-k8s-new-gen,2024-09-16T18:10:30.955Z,2024-09-16T18:14:35.849Z,2024-09-19T16:44:22.005Z,1726510230955,1726510475849,1726764262005,false,false,true,,,,,,
66e4887d9205603515fe04a3,App server started by lauren_schmiedeler.,App server,Stopped,lauren_schmiedeler,lauren_schmiedeler,Ruby_Compliance_Dashboard,58808,58808,small-k8s-new-gen,2024-09-13T18:46:21.244Z,2024-09-18T22:13:19.413Z,2024-09-19T14:33:27.750Z,1726253181244,1726697599413,1726756407750,false,false,true,,,,,,
66db1c5f61e0cc79c3d2ba88,App server started by lauren_schmiedeler.,App server,Failed,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Data_Management,6,6,small-k8s-new-gen,2024-09-06T15:14:39.668Z,2024-09-18T22:09:43.661Z,2024-09-18T22:09:50.332Z,1725635679668,1726697383661,1726697390332,false,false,true,,,,,,
66d1db337b9ca07f02b72db6,App server started by lauren_schmiedeler.,App server,Failed,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,2,2,small-k8s-new-gen,2024-08-30T14:46:11.446Z,2024-09-18T22:08:07.068Z,2024-09-18T22:08:09.474Z,1725029171446,1726697287068,1726697289474,false,false,true,,,,,,
665d21a8743cb826d668da2a,task1,"[Jupyter (Python, R, Julia) session ]",Error,s0052584,jiazhou_cheng,LLM_POC_AI_RISK,1564604,165765,small-k8s,2024-06-03T01:51:36.757Z,2024-08-31T19:26:00.908Z,2024-09-18T22:02:45.129Z,1717379496757,1725132360908,1726696965129,false,false,true,,,,,,
66deeb2025007e31d7812720,App server started by ebrahim_steenkamp.,App server,Stopped,ebrahim_steenkamp,blapham,HDA_CDC_WONDER_COD_ANALYSIS,783748,137809,small-k8s,2024-09-09T12:33:36.775Z,2024-09-09T12:34:20.254Z,2024-09-18T14:16:49.112Z,1725885216775,1725885260254,1726669009112,false,false,true,,,,,,
66de895525007e31d78124dd,jupyter_lab,[JupyterLab session ],Stopped,yuhui_wang,yuhui_wang,Document_Copilot_Dev,526410,92541,small-k8s,2024-09-09T05:36:21.772Z,2024-09-11T23:28:50.935Z,2024-09-18T01:42:21.893Z,1725860181772,1726097330935,1726623741893,false,false,true,,,,,,
66e87c989205603515fe07b1,xli's RStudio session,[RStudio session ],Stopped,xli,usmm_experience_studies,IMM2_2024_Feature_Testing,68413,49845,medium-cpu-24-k8s-new-gen,2024-09-16T18:44:40.541Z,2024-09-16T18:50:31.885Z,2024-09-17T13:50:45.867Z,1726512280541,1726512631885,1726581045867,false,false,true,,,,,,
66e869a49205603515fe0784,App server started by lauren_schmiedeler.,App server,Stopped,lauren_schmiedeler,lauren_schmiedeler,New_Money_Rate_Dashboard,71440,47729,small-k8s-new-gen,2024-09-16T17:23:48.924Z,2024-09-16T17:24:49.158Z,2024-09-17T13:15:29.267Z,1726507428924,1726507489158,1726578929267,false,false,true,,,,,,
66e82f6df1bb5968c895715f,App server started by lauren_schmiedeler.,App server,Stopped,lauren_schmiedeler,lauren_schmiedeler,Transaction_Dashboard,86358,47724,small-k8s-new-gen,2024-09-16T13:15:25.798Z,2024-09-16T13:16:06.094Z,2024-09-17T13:15:24.365Z,1726492525798,1726492566094,1726578924365,false,false,true,,,,,,
66e80fccf1bb5968c895712a,App server started by benjamin_rudin.,App server,Stopped,benjamin_rudin,benjamin_rudin,BBG_INDEX_DATA,49920,3629,small-k8s,2024-09-16T11:00:28.342Z,2024-09-16T11:08:28.940Z,2024-09-17T01:00:29.071Z,1726484428342,1726484908940,1726534829071,false,false,true,,,,,,
67113cb4be44236023109228,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T16:35:00.329Z,2024-10-17T16:35:18.853Z,2024-10-17T16:35:25.052Z,1729182900329,1729182918853,1729182925052,true,false,false,,,,,,
67113b88be44236023108f37,IHME_API_JOB,ihme_api_new_v14.py,Running,hawoo_im,hawoo_im,IHME_API_Script,,26837,medium-k8s-new-gen,2024-10-17T16:30:00.841Z,2024-10-17T16:32:42.304Z,,1729182600841,1729182762304,,true,false,false,,,,,,
67113b88be44236023108f2b,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T16:30:00.357Z,2024-10-17T16:30:21.731Z,2024-10-17T16:30:28.465Z,1729182600357,1729182621731,1729182628465,true,false,false,,,,,,
67113a7de93d3a70e35acd2a,MIWG default model - 17 Oct 2024,"default_model_launcher_main.R 'LauncherUploads/MIWG_model_frontsheet_waterfall - conv runs.csv' 'LauncherUploads/CAN_F_deaths.csv,LauncherUploads/CAN_F_Exp.csv,LauncherUploads/CAN_M_deaths.csv,LauncherUploads/CAN_M_Exp.csv' 'LauncherUploads/additional_rates.csv,LauncherUploads/AP_convergence.csv,LauncherUploads/cohort_convergence.csv,LauncherUploads/LTRs.csv'",Succeeded,thomas_honeywell,craig_armstrong,MIWG_DM_cohort_grading_dev,253,253,medium-k8s,2024-10-17T16:25:33.524Z,2024-10-17T16:31:15.341Z,2024-10-17T16:35:28.426Z,1729182333524,1729182675341,1729182928426,true,false,false,,,,,,
67113a5cbe44236023108d6a,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T16:25:00.394Z,2024-10-17T16:25:15.237Z,2024-10-17T16:25:21.986Z,1729182300394,1729182315237,1729182321986,true,false,false,,,,,,
67113804be44236023108af0,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T16:15:00.322Z,2024-10-17T16:20:26.520Z,2024-10-17T16:20:33.605Z,1729181700322,1729182026520,1729182033605,true,false,false,,,,,,
671136f4e93d3a70e35acd16,App server started by lauren_schmiedeler.,App server,Running,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,,28143,small-k8s-new-gen,2024-10-17T16:10:28.833Z,2024-10-17T16:10:56.021Z,,1729181428833,1729181456021,,false,false,true,,,,,,
671136e3e93d3a70e35acd0e,refresh Private Asset Pipeline Allocation Manager (user = lauren_schmiedeler on Domino),app.py refresh,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,4,4,small-k8s-new-gen,2024-10-17T16:10:11.945Z,2024-10-17T16:10:27.530Z,2024-10-17T16:10:32.234Z,1729181411945,1729181427530,1729181432234,true,false,false,,,,,,
671136d8be44236023108921,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T16:10:00.378Z,2024-10-17T16:10:15.841Z,2024-10-17T16:10:22.932Z,1729181400378,1729181415841,1729181422932,true,false,false,,,,,,
67113634cccbd1492b37a6e5,hawoo_im's JupyterLab session,[JupyterLab session ],Stopped,hawoo_im,hawoo_im,IHME_API_Script,999,999,small-k8s-new-gen,2024-10-17T16:07:16.520Z,2024-10-17T16:07:28.840Z,2024-10-17T16:24:08.611Z,1729181236520,1729181248840,1729182248611,false,false,true,,,,,,
671135acbe44236023108768,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T16:05:00.448Z,2024-10-17T16:05:20.524Z,2024-10-17T16:05:27.223Z,1729181100448,1729181120524,1729181127223,true,false,false,,,,,,
671134b2be4423602310867f,clean_result_upload,deletion.sh,Succeeded,yazi_zhu,yazi_zhu,Document_Copilot_Enhancement,7,7,small-k8s,2024-10-17T16:00:50.738Z,2024-10-17T16:01:26.155Z,2024-10-17T16:01:33.212Z,1729180850738,1729180886155,1729180893212,true,false,false,,,,,,
67113354be44236023108393,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:55:00.310Z,2024-10-17T15:58:28.740Z,2024-10-17T15:58:36.270Z,1729180500310,1729180708740,1729180716270,true,false,false,,,,,,
67113228be442360231081fe,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:50:00.316Z,2024-10-17T15:50:20.339Z,2024-10-17T15:50:27.825Z,1729180200316,1729180220339,1729180227825,true,false,false,,,,,,
67113227cccbd1492b37a6d5,mdm_rxdx_v1_1,[RStudio session ],Running,michael_demartino,jacob_davis,RxDx_v1_1,,29389,large-1tb-ram-32-k8s-new-gen,2024-10-17T15:49:59.742Z,2024-10-17T15:50:10.789Z,,1729180199742,1729180210789,,false,false,true,,,,,,
671130fcbe44236023108055,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:45:00.321Z,2024-10-17T15:45:15.160Z,2024-10-17T15:45:22.483Z,1729179900321,1729179915160,1729179922483,true,false,false,,,,,,
67112fd0be44236023107f2f,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:40:00.310Z,2024-10-17T15:43:25.044Z,2024-10-17T15:43:32.664Z,1729179600310,1729179805044,1729179812664,true,false,false,,,,,,
67112ea4be44236023107dcb,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:35:00.678Z,2024-10-17T15:35:34.721Z,2024-10-17T15:35:41.851Z,1729179300678,1729179334721,1729179341851,true,false,false,,,,,,
67112da6cccbd1492b37a6c2,michael_mcpheeanderson's RStudio session,[RStudio session ],Stopped,michael_mcpheeanderson,usmm_experience_studies,2024_lapse_studies,3198,3198,medium-ram-128-k8s-new-gen,2024-10-17T15:30:46.484Z,2024-10-17T15:32:24.056Z,2024-10-17T16:25:42.346Z,1729179046484,1729179144056,1729182342346,false,false,true,,,,,,
67112d78be44236023107c75,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:30:00.489Z,2024-10-17T15:30:17.929Z,2024-10-17T15:30:24.937Z,1729179000489,1729179017929,1729179024937,true,false,false,,,,,,
67112c4cbe44236023107afa,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:25:00.327Z,2024-10-17T15:26:10.021Z,2024-10-17T15:26:17.440Z,1729178700327,1729178770021,1729178777440,true,false,false,,,,,,
67112c27e93d3a70e35accdf,hawoo_im's JupyterLab session,[JupyterLab session ],Running,hawoo_im,hawoo_im,IHME_API_Log,,30769,small-k8s-new-gen,2024-10-17T15:24:23.219Z,2024-10-17T15:27:10.521Z,,1729178663219,1729178830521,,false,false,true,,,,,,
67112b20be442360231079c7,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:20:00.334Z,2024-10-17T15:20:17.075Z,2024-10-17T15:20:24.389Z,1729178400334,1729178417075,1729178424389,true,false,false,,,,,,
671129f4be44236023107833,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:15:00.312Z,2024-10-17T15:15:18.533Z,2024-10-17T15:15:26.130Z,1729178100312,1729178118533,1729178126130,true,false,false,,,,,,
671128c8be442360231076f5,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T15:10:00.275Z,2024-10-17T15:10:20.742Z,2024-10-17T15:10:27.122Z,1729177800275,1729177820742,1729177827122,true,false,false,,,,,,
6711279fcccbd1492b37a68f,knobbe's RStudio session,[RStudio session ],Running,knobbe,knobbe,MRPA_analytics_POC,,31779,medium-k8s,2024-10-17T15:05:03.836Z,2024-10-17T15:10:20.729Z,,1729177503836,1729177820729,,false,false,true,,,,,,
6711279cbe44236023107529,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T15:05:00.408Z,2024-10-17T15:05:17.667Z,2024-10-17T15:05:24.822Z,1729177500408,1729177517667,1729177524822,true,false,false,,,,,,
671126ddcccbd1492b37a689,ran_ju's vscode session,[vscode session ],Running,ran_ju,xli,MIMIC,,31936,medium-ram-128-k8s,2024-10-17T15:01:49.036Z,2024-10-17T15:07:43.114Z,,1729177309036,1729177663114,,false,false,true,,,,,,
6711267abe4423602310724e,data clean,bash -c 'rm -rf /mnt/results/* /mnt/LauncherUploads/* /domino/datasets/local/Document_Copilot_Chat/HK_PD_TEAM/*',Succeeded,yazi_zhu,yazi_zhu,Document_Copilot_Chat,5,5,small-k8s,2024-10-17T15:00:10.944Z,2024-10-17T15:00:28.101Z,2024-10-17T15:00:33.835Z,1729177210944,1729177228101,1729177233835,true,false,false,,,,,,
67112544be442360231070cd,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:55:00.368Z,2024-10-17T14:55:17.821Z,2024-10-17T14:55:24.552Z,1729176900368,1729176917821,1729176924552,true,false,false,,,,,,
671124f3e93d3a70e35accc2,App server started by lauren_schmiedeler.,App server,Stopped,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,4592,4592,small-k8s-new-gen,2024-10-17T14:53:39.021Z,2024-10-17T14:53:58.629Z,2024-10-17T16:10:31.234Z,1729176819021,1729176838629,1729181431234,false,false,true,,,,,,
671124cde93d3a70e35accbb,refresh Private Asset Pipeline Allocation Manager (user = lauren_schmiedeler on Domino),app.py refresh,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,4,4,small-k8s-new-gen,2024-10-17T14:53:01.400Z,2024-10-17T14:53:37.816Z,2024-10-17T14:53:42.211Z,1729176781400,1729176817816,1729176822211,true,false,false,,,,,,
67112418be44236023106f13,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:50:00.405Z,2024-10-17T14:50:19.453Z,2024-10-17T14:50:26.383Z,1729176600405,1729176619453,1729176626383,true,false,false,,,,,,
671123cacccbd1492b37a681,App server started by lauren_schmiedeler.,App server,Stopped,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,266,266,small-k8s-new-gen,2024-10-17T14:48:42.679Z,2024-10-17T14:49:14.584Z,2024-10-17T14:53:41.383Z,1729176522679,1729176554584,1729176821383,false,false,true,,,,,,
671123a6e93d3a70e35accb4,refresh Private Asset Pipeline Allocation Manager (user = lauren_schmiedeler on Domino),app.py refresh,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Private_Asset_Pipeline_Allocation_Manager,6,6,small-k8s-new-gen,2024-10-17T14:48:06.467Z,2024-10-17T14:48:39.791Z,2024-10-17T14:48:45.998Z,1729176486467,1729176519791,1729176525998,true,false,false,,,,,,
671122ecbe44236023106cff,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:45:00.323Z,2024-10-17T14:45:22.667Z,2024-10-17T14:45:29.538Z,1729176300323,1729176322667,1729176329538,true,false,false,,,,,,
67112211e93d3a70e35accaf,App server started by jmckinley.,App server,Stopped,jmckinley,craig_armstrong,US_COD,5591,5591,small-k8s,2024-10-17T14:41:21.570Z,2024-10-17T14:41:51.446Z,2024-10-17T16:15:02.509Z,1729176081570,1729176111446,1729181702509,false,false,true,,,,,,
671121c0be44236023106bc6,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:40:00.283Z,2024-10-17T14:40:37.021Z,2024-10-17T14:40:43.994Z,1729176000283,1729176037021,1729176043994,true,false,false,,,,,,
67112094be44236023106a67,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:35:00.285Z,2024-10-17T14:35:29.861Z,2024-10-17T14:35:36.675Z,1729175700285,1729175729861,1729175736675,true,false,false,,,,,,
67111f68be44236023106966,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:30:00.300Z,2024-10-17T14:30:33.677Z,2024-10-17T14:30:40.625Z,1729175400300,1729175433677,1729175440625,true,false,false,,,,,,
67111e3cbe4423602310662d,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,7,7,small-k8s-new-gen,2024-10-17T14:25:00.331Z,2024-10-17T14:25:28.821Z,2024-10-17T14:25:35.920Z,1729175100331,1729175128821,1729175135920,true,false,false,,,,,,
67111d10be442360231064cb,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:20:00.273Z,2024-10-17T14:20:22.352Z,2024-10-17T14:20:29.137Z,1729174800273,1729174822352,1729174829137,true,false,false,,,,,,
67111c72e93d3a70e35acc96,michael_mcpheeanderson's RStudio session,[RStudio session ],Running,michael_mcpheeanderson,usmm_experience_studies,2024_mortality_studies,,34780,medium-ram-128-k8s-new-gen,2024-10-17T14:17:22.234Z,2024-10-17T14:20:19.155Z,,1729174642234,1729174819155,,false,false,true,,,,,,
67111be4be4423602310629c,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:15:00.314Z,2024-10-17T14:15:16.454Z,2024-10-17T14:15:23.282Z,1729174500314,1729174516454,1729174523282,true,false,false,,,,,,
67111b19cccbd1492b37a65c,xli's RStudio session,[RStudio session ],Running,xli,xli,USIL_Cancer_Research,,35006,large-ram-256-k8s-new-gen,2024-10-17T14:11:37.927Z,2024-10-17T14:16:33.902Z,,1729174297927,1729174593902,,false,false,true,,,,,,
67111ab8be44236023106130,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:10:00.289Z,2024-10-17T14:13:41.078Z,2024-10-17T14:13:48.056Z,1729174200289,1729174421078,1729174428056,true,false,false,,,,,,
671119c7cccbd1492b37a649,RJ vs code 2,[vscode session ],Running,ran_ju,usmm_experience_studies,IMM2_2024_Feature_Testing,,35317,large-k8s-new-generation,2024-10-17T14:05:59.234Z,2024-10-17T14:11:22.962Z,,1729173959234,1729174282962,,false,false,true,,,,,,
671119bfe93d3a70e35acc6e,ran_ju's RStudio session 2,[RStudio session ],Running,ran_ju,usmm_experience_studies,IMM2_2024_Feature_Testing,,35322,large-ram-256-k8s-new-gen,2024-10-17T14:05:51.442Z,2024-10-17T14:11:17.637Z,,1729173951442,1729174277637,,false,false,true,,,,,,
6711198cbe44236023105f79,App Status Change,notifications.py other,Succeeded,lauren_schmiedeler,lauren_schmiedeler,Investments_App_Manager,6,6,small-k8s-new-gen,2024-10-17T14:05:00.274Z,2024-10-17T14:05:32.470Z,2024-10-17T14:05:39.444Z,1729173900274,1729173932470,1729173939444,true,false,false,,,,,,
